Key	Frame	Index
1f574-1f3fc-200d-2642-fe0f	1	1719
1f574-1f3fd	1	1720
1f574-1f3fd-200d-2640-fe0f	1	1721
1f574-1f3fd-200d-2642-fe0f	1	1722
1f574-1f3fe	1	1723
1f574-1f3fe-200d-2640-fe0f	1	1724
1f574-1f3fe-200d-2642-fe0f	1	1725
1f574-1f3ff	1	1726
1f574-1f3ff-200d-2640-fe0f	1	1727
1f574-1f3ff-200d-2642-fe0f	1	1728
1f574-fe0f-200d-2640-fe0f	1	1729
1f574-fe0f-200d-2642-fe0f	1	1730
1f575	1	1731
1f575-1f3fb	1	1732
1f575-1f3fb-200d-2640-fe0f	1	1733
1f575-1f3fb-200d-2642-fe0f	1	1734
1f575-1f3fc	1	1735
1f575-1f3fc-200d-2640-fe0f	1	1736
1f575-1f3fc-200d-2642-fe0f	1	1737
1f575-1f3fd	1	1738
1f575-1f3fd-200d-2640-fe0f	1	1739
1f575-1f3fd-200d-2642-fe0f	1	1740
1f575-1f3fe	1	1741
1f575-1f3fe-200d-2640-fe0f	1	1742
1f575-1f3fe-200d-2642-fe0f	1	1743
1f575-1f3ff	1	1744
1f575-1f3ff-200d-2640-fe0f	1	1745
1f575-1f3ff-200d-2642-fe0f	1	1746
1f575-fe0f-200d-2640-fe0f	1	1747
1f575-fe0f-200d-2642-fe0f	1	1748
1f576	1	1749
1f577	1	1750
1f578	1	1751
1f579	1	1752
1f57a	1	1753
1f57a-1f3fb	1	1754
1f57a-1f3fc	1	1755
1f57a-1f3fd	1	1756
1f57a-1f3fe	1	1757
1f57a-1f3ff	1	1758
1f587	1	1759
1f58a	1	1760
1f58b	1	1761
1f58c	1	1762
1f58d	1	1763
1f590	1	1764
1f590-1f3fb	1	1765
1f590-1f3fc	1	1766
1f590-1f3fd	1	1767
1f590-1f3fe	1	1768
1f590-1f3ff	1	1769
1f595	1	1770
1f595-1f3fb	1	1771
1f595-1f3fc	1	1772
1f595-1f3fd	1	1773
1f595-1f3fe	1	1774
1f595-1f3ff	1	1775
1f596	1	1776
1f596-1f3fb	1	1777
1f596-1f3fc	1	1778
1f596-1f3fd	1	1779
1f596-1f3fe	1	1780
1f596-1f3ff	1	1781
1f5a4	1	1782
1f5a5	1	1783
1f5a8	1	1784
1f5b1	1	1785
1f5b2	1	1786
1f5bc	1	1787
1f5c2	1	1788
1f5c3	1	1789
1f5c4	1	1790
1f5d1	1	1791
1f5d2	1	1792
1f5d3	1	1793
1f5dc	1	1794
1f5dd	1	1795
1f5de	1	1796
1f5e1	1	1797
1f5e3	1	1798
1f5e8	1	1799
1f5ef	1	1800
1f5f3	1	1801
1f5fa	1	1802
1f5fb	1	1803
1f5fc	1	1804
1f5fd	1	1805
1f5fe	1	1806
1f5ff	1	1807
1f600	1	1808
1f601	1	1809
1f602	1	1810
1f603	1	1811
1f604	1	1812
1f605	1	1813
1f606	1	1814
1f607	1	1815
1f608	1	1816
1f609	1	1817
1f60a	1	1818
1f60b	1	1819
1f60c	1	1820
1f60d	1	1821
1f60e	1	1822
1f60f	1	1823
1f610	1	1824
1f611	1	1825
1f612	1	1826
1f613	1	1827
1f614	1	1828
1f615	1	1829
1f616	1	1830
1f617	1	1831
1f618	1	1832
1f619	1	1833
1f61a	1	1834
1f61b	1	1835
1f61c	1	1836
1f61d	1	1837
1f61e	1	1838
1f61f	1	1839
1f620	1	1840
1f621	1	1841
1f622	1	1842
1f623	1	1843
1f624	1	1844
1f625	1	1845
1f626	1	1846
1f627	1	1847
1f628	1	1848
1f629	1	1849
1f62a	1	1850
1f62b	1	1851
1f62c	1	1852
1f62d	1	1853
1f62e	1	1854
1f62f	1	1855
1f630	1	1856
1f631	1	1857
1f632	1	1858
1f633	1	1859
1f634	1	1860
1f635	1	1861
1f636	1	1862
1f637	1	1863
1f638	1	1864
1f639	1	1865
1f63a	1	1866
1f63b	1	1867
1f63c	1	1868
1f63d	1	1869
1f63e	1	1870
1f63f	1	1871
1f640	1	1872
1f641	1	1873
1f642	1	1874
1f643	1	1875
1f644	1	1876
1f645	1	1877
1f645-1f3fb	1	1878
1f645-1f3fb-200d-2640-fe0f	1	1879
1f645-1f3fb-200d-2642-fe0f	1	1880
1f645-1f3fc	1	1881
1f645-1f3fc-200d-2640-fe0f	1	1882
1f645-1f3fc-200d-2642-fe0f	1	1883
1f645-1f3fd	1	1884
1f645-1f3fd-200d-2640-fe0f	1	1885
1f645-1f3fd-200d-2642-fe0f	1	1886
1f645-1f3fe	1	1887
1f645-1f3fe-200d-2640-fe0f	1	1888
1f645-1f3fe-200d-2642-fe0f	1	1889
1f645-1f3ff	1	1890
1f645-1f3ff-200d-2640-fe0f	1	1891
1f645-1f3ff-200d-2642-fe0f	1	1892
1f645-200d-2640-fe0f	1	1893
1f645-200d-2642-fe0f	1	1894
1f646	1	1895
1f646-1f3fb	1	1896
1f646-1f3fb-200d-2640-fe0f	1	1897
1f646-1f3fb-200d-2642-fe0f	1	1898
1f646-1f3fc	1	1899
1f646-1f3fc-200d-2640-fe0f	1	1900
1f646-1f3fc-200d-2642-fe0f	1	1901
1f646-1f3fd	1	1902
1f646-1f3fd-200d-2640-fe0f	1	1903
1f646-1f3fd-200d-2642-fe0f	1	1904
1f646-1f3fe	1	1905
1f646-1f3fe-200d-2640-fe0f	1	1906
1f646-1f3fe-200d-2642-fe0f	1	1907
1f646-1f3ff	1	1908
1f646-1f3ff-200d-2640-fe0f	1	1909
1f646-1f3ff-200d-2642-fe0f	1	1910
1f646-200d-2640-fe0f	1	1911
1f646-200d-2642-fe0f	1	1912
1f647	1	1913
1f647-1f3fb	1	1914
1f647-1f3fb-200d-2640-fe0f	1	1915
1f647-1f3fb-200d-2642-fe0f	1	1916
1f647-1f3fc	1	1917
1f647-1f3fc-200d-2640-fe0f	1	1918
1f647-1f3fc-200d-2642-fe0f	1	1919
1f647-1f3fd	1	1920
1f647-1f3fd-200d-2640-fe0f	1	1921
1f647-1f3fd-200d-2642-fe0f	1	1922
1f647-1f3fe	1	1923
1f647-1f3fe-200d-2640-fe0f	1	1924
1f647-1f3fe-200d-2642-fe0f	1	1925
1f647-1f3ff	1	1926
1f647-1f3ff-200d-2640-fe0f	1	1927
1f647-1f3ff-200d-2642-fe0f	1	1928
1f647-200d-2640-fe0f	1	1929
1f647-200d-2642-fe0f	1	1930
1f648	1	1931
1f649	1	1932
1f64a	1	1933
1f64b	1	1934
1f64b-1f3fb	1	1935
1f64b-1f3fb-200d-2640-fe0f	1	1936
1f64b-1f3fb-200d-2642-fe0f	1	1937
1f64b-1f3fc	1	1938
1f64b-1f3fc-200d-2640-fe0f	1	1939
1f64b-1f3fc-200d-2642-fe0f	1	1940
1f64b-1f3fd	1	1941
1f64b-1f3fd-200d-2640-fe0f	1	1942
1f64b-1f3fd-200d-2642-fe0f	1	1943
1f64b-1f3fe	1	1944
1f64b-1f3fe-200d-2640-fe0f	1	1945
1f64b-1f3fe-200d-2642-fe0f	1	1946
1f64b-1f3ff	1	1947
1f64b-1f3ff-200d-2640-fe0f	1	1948
1f64b-1f3ff-200d-2642-fe0f	1	1949
1f64b-200d-2640-fe0f	1	1950
1f64b-200d-2642-fe0f	1	1951
1f64c	1	1952
1f64c-1f3fb	1	1953
1f64c-1f3fc	1	1954
1f64c-1f3fd	1	1955
1f64c-1f3fe	1	1956
1f64c-1f3ff	1	1957
1f64d	1	1958
1f64d-1f3fb	1	1959
1f64d-1f3fb-200d-2640-fe0f	1	1960
1f64d-1f3fb-200d-2642-fe0f	1	1961
1f64d-1f3fc	1	1962
1f64d-1f3fc-200d-2640-fe0f	1	1963
1f64d-1f3fc-200d-2642-fe0f	1	1964
1f64d-1f3fd	1	1965
1f64d-1f3fd-200d-2640-fe0f	1	1966
1f64d-1f3fd-200d-2642-fe0f	1	1967
1f64d-1f3fe	1	1968
1f64d-1f3fe-200d-2640-fe0f	1	1969
1f64d-1f3fe-200d-2642-fe0f	1	1970
1f64d-1f3ff	1	1971
1f64d-1f3ff-200d-2640-fe0f	1	1972
1f64d-1f3ff-200d-2642-fe0f	1	1973
1f64d-200d-2640-fe0f	1	1974
1f64d-200d-2642-fe0f	1	1975
1f64e	1	1976
1f64e-1f3fb	1	1977
1f64e-1f3fb-200d-2640-fe0f	1	1978
1f64e-1f3fb-200d-2642-fe0f	1	1979
1f64e-1f3fc	1	1980
1f64e-1f3fc-200d-2640-fe0f	1	1981
1f64e-1f3fc-200d-2642-fe0f	1	1982
1f64e-1f3fd	1	1983
1f64e-1f3fd-200d-2640-fe0f	1	1984
1f64e-1f3fd-200d-2642-fe0f	1	1985
1f64e-1f3fe	1	1986
1f64e-1f3fe-200d-2640-fe0f	1	1987
1f64e-1f3fe-200d-2642-fe0f	1	1988
1f64e-1f3ff	1	1989
1f64e-1f3ff-200d-2640-fe0f	1	1990
1f64e-1f3ff-200d-2642-fe0f	1	1991
1f64e-200d-2640-fe0f	1	1992
1f64e-200d-2642-fe0f	1	1993
1f64f	1	1994
1f64f-1f3fb	1	1995
1f64f-1f3fc	1	1996
1f64f-1f3fd	1	1997
1f64f-1f3fe	1	1998
1f64f-1f3ff	1	1999
1f680	1	2000
1f681	1	2001
1f682	1	2002
1f683	1	2003
1f684	1	2004
1f685	1	2005
1f686	1	2006
1f687	1	2007
1f688	1	2008
1f689	1	2009
1f68a	1	2010
1f68b	1	2011
1f68c	1	2012
1f68d	1	2013
1f68e	1	2014
1f68f	1	2015
1f690	1	2016
1f691	1	2017
1f692	1	2018
1f693	1	2019
1f694	1	2020
1f695	1	2021
1f696	1	2022
1f697	1	2023
1f698	1	2024
1f699	1	2025
1f69a	1	2026
1f69b	1	2027
1f69c	1	2028
1f69d	1	2029
1f69e	1	2030
1f69f	1	2031
1f6a0	1	2032
1f6a1	1	2033
1f6a2	1	2034
1f6a3	1	2035
1f6a3-1f3fb	1	2036
1f6a3-1f3fb-200d-2640-fe0f	1	2037
1f6a3-1f3fb-200d-2642-fe0f	1	2038
1f6a3-1f3fc	1	2039
1f6a3-1f3fc-200d-2640-fe0f	1	2040
1f6a3-1f3fc-200d-2642-fe0f	1	2041
1f6a3-1f3fd	1	2042
1f6a3-1f3fd-200d-2640-fe0f	1	2043
1f6a3-1f3fd-200d-2642-fe0f	1	2044
1f6a3-1f3fe	1	2045
1f6a3-1f3fe-200d-2640-fe0f	1	2046
1f6a3-1f3fe-200d-2642-fe0f	1	2047
1f6a3-1f3ff	1	2048
1f6a3-1f3ff-200d-2640-fe0f	1	2049
1f6a3-1f3ff-200d-2642-fe0f	1	2050
1f6a3-200d-2640-fe0f	1	2051
1f6a3-200d-2642-fe0f	1	2052
1f6a4	1	2053
1f6a5	1	2054
1f6a6	1	2055
1f6a7	1	2056
1f6a8	1	2057
1f6a9	1	2058
1f6aa	1	2059
1f6ab	1	2060
1f6ac	1	2061
1f6ad	1	2062
1f6ae	1	2063
1f6af	1	2064
1f6b0	1	2065
1f6b1	1	2066
1f6b2	1	2067
1f6b3	1	2068
1f6b4	1	2069
1f6b4-1f3fb	1	2070
1f6b4-1f3fb-200d-2640-fe0f	1	2071
1f6b4-1f3fb-200d-2642-fe0f	1	2072
1f6b4-1f3fc	1	2073
1f6b4-1f3fc-200d-2640-fe0f	1	2074
1f6b4-1f3fc-200d-2642-fe0f	1	2075
1f6b4-1f3fd	1	2076
1f6b4-1f3fd-200d-2640-fe0f	1	2077
1f6b4-1f3fd-200d-2642-fe0f	1	2078
1f6b4-1f3fe	1	2079
1f6b4-1f3fe-200d-2640-fe0f	1	2080
1f6b4-1f3fe-200d-2642-fe0f	1	2081
1f6b4-1f3ff	1	2082
1f6b4-1f3ff-200d-2640-fe0f	1	2083
1f6b4-1f3ff-200d-2642-fe0f	1	2084
1f6b4-200d-2640-fe0f	1	2085
1f6b4-200d-2642-fe0f	1	2086
1f6b5	1	2087
1f6b5-1f3fb	1	2088
1f6b5-1f3fb-200d-2640-fe0f	1	2089
1f6b5-1f3fb-200d-2642-fe0f	1	2090
1f6b5-1f3fc	1	2091
1f6b5-1f3fc-200d-2640-fe0f	1	2092
1f6b5-1f3fc-200d-2642-fe0f	1	2093
1f6b5-1f3fd	1	2094
1f6b5-1f3fd-200d-2640-fe0f	1	2095
1f6b5-1f3fd-200d-2642-fe0f	1	2096
1f6b5-1f3fe	1	2097
1f6b5-1f3fe-200d-2640-fe0f	1	2098
1f6b5-1f3fe-200d-2642-fe0f	1	2099
1f6b5-1f3ff	1	2100
1f6b5-1f3ff-200d-2640-fe0f	1	2101
1f6b5-1f3ff-200d-2642-fe0f	1	2102
1f6b5-200d-2640-fe0f	1	2103
1f6b5-200d-2642-fe0f	1	2104
1f6b6	1	2105
1f6b6-1f3fb	1	2106
1f6b6-1f3fb-200d-2640-fe0f	1	2107
1f6b6-1f3fb-200d-2642-fe0f	1	2108
1f6b6-1f3fc	1	2109
1f6b6-1f3fc-200d-2640-fe0f	1	2110
1f6b6-1f3fc-200d-2642-fe0f	1	2111
1f6b6-1f3fd	1	2112
1f6b6-1f3fd-200d-2640-fe0f	1	2113
1f6b6-1f3fd-200d-2642-fe0f	1	2114
1f6b6-1f3fe	1	2115
1f6b6-1f3fe-200d-2640-fe0f	1	2116
1f6b6-1f3fe-200d-2642-fe0f	1	2117
1f6b6-1f3ff	1	2118
1f6b6-1f3ff-200d-2640-fe0f	1	2119
1f6b6-1f3ff-200d-2642-fe0f	1	2120
1f6b6-200d-2640-fe0f	1	2121
1f6b6-200d-2642-fe0f	1	2122
1f6b7	1	2123
1f6b8	1	2124
1f6b9	1	2125
1f6ba	1	2126
1f6bb	1	2127
1f6bc	1	2128
1f6bd	1	2129
1f6be	1	2130
1f6bf	1	2131
1f6c0	1	2132
1f6c0-1f3fb	1	2133
1f6c0-1f3fc	1	2134
1f6c0-1f3fd	1	2135
1f6c0-1f3fe	1	2136
1f6c0-1f3ff	1	2137
1f6c1	1	2138
1f6c2	1	2139
1f6c3	1	2140
1f6c4	1	2141
1f6c5	1	2142
1f6cb	1	2143
1f6cc	1	2144
1f6cc-1f3fb	1	2145
1f6cc-1f3fc	1	2146
1f6cc-1f3fd	1	2147
1f6cc-1f3fe	1	2148
1f6cc-1f3ff	1	2149
1f6cd	1	2150
1f6ce	1	2151
1f6cf	1	2152
1f6d0	1	2153
1f6d1	1	2154
1f6d2	1	2155
1f6d5	1	2156
1f6d6	1	2157
1f6d7	1	2158
1f6e0	1	2159
1f6e1	1	2160
1f6e2	1	2161
1f6e3	1	2162
1f6e4	1	2163
1f6e5	1	2164
1f6e9	1	2165
1f6eb	1	2166
1f6ec	1	2167
1f6f0	1	2168
1f6f3	1	2169
1f6f4	1	2170
1f6f5	1	2171
1f6f6	1	2172
1f6f7	1	2173
1f6f8	1	2174
1f6f9	1	2175
1f6fa	1	2176
1f6fb	1	2177
1f6fc	1	2178
1f7e0	1	2179
1f7e1	1	2180
1f7e2	1	2181
1f7e3	1	2182
1f7e4	1	2183
1f7e5	1	2184
1f7e6	1	2185
1f7e7	1	2186
1f7e8	1	2187
1f7e9	1	2188
1f7ea	1	2189
1f7eb	1	2190
1f90c	1	2191
1f90c-1f3fb	1	2192
1f90c-1f3fc	1	2193
1f90c-1f3fd	1	2194
1f90c-1f3fe	1	2195
1f90c-1f3ff	1	2196
1f90d	1	2197
1f90e	1	2198
1f90f	1	2199
1f90f-1f3fb	1	2200
1f90f-1f3fc	1	2201
1f90f-1f3fd	1	2202
1f90f-1f3fe	1	2203
1f90f-1f3ff	1	2204
1f910	1	2205
1f911	1	2206
1f912	1	2207
1f913	1	2208
1f914	1	2209
1f915	1	2210
1f916	1	2211
1f917	1	2212
1f918	1	2213
1f918-1f3fb	1	2214
1f918-1f3fc	1	2215
1f918-1f3fd	1	2216
1f918-1f3fe	1	2217
1f918-1f3ff	1	2218
1f919	1	2219
1f919-1f3fb	1	2220
1f919-1f3fc	1	2221
1f919-1f3fd	1	2222
1f919-1f3fe	1	2223
1f919-1f3ff	1	2224
1f91a	1	2225
1f91a-1f3fb	1	2226
1f91a-1f3fc	1	2227
1f91a-1f3fd	1	2228
1f91a-1f3fe	1	2229
1f91a-1f3ff	1	2230
1f91b	1	2231
1f91b-1f3fb	1	2232
1f91b-1f3fc	1	2233
1f91b-1f3fd	1	2234
1f91b-1f3fe	1	2235
1f91b-1f3ff	1	2236
1f91c	1	2237
1f91c-1f3fb	1	2238
1f91c-1f3fc	1	2239
1f91c-1f3fd	1	2240
1f91c-1f3fe	1	2241
1f91c-1f3ff	1	2242
1f91d	1	2243
1f91e	1	2244
1f91e-1f3fb	1	2245
1f91e-1f3fc	1	2246
1f91e-1f3fd	1	2247
1f91e-1f3fe	1	2248
1f91e-1f3ff	1	2249
1f91f	1	2250
1f91f-1f3fb	1	2251
1f91f-1f3fc	1	2252
1f91f-1f3fd	1	2253
1f91f-1f3fe	1	2254
1f91f-1f3ff	1	2255
1f920	1	2256
1f921	1	2257
1f922	1	2258
1f923	1	2259
1f924	1	2260
1f925	1	2261
1f926	1	2262
1f926-1f3fb	1	2263
1f926-1f3fb-200d-2640-fe0f	1	2264
1f926-1f3fb-200d-2642-fe0f	1	2265
1f926-1f3fc	1	2266
1f926-1f3fc-200d-2640-fe0f	1	2267
1f926-1f3fc-200d-2642-fe0f	1	2268
1f926-1f3fd	1	2269
1f926-1f3fd-200d-2640-fe0f	1	2270
1f926-1f3fd-200d-2642-fe0f	1	2271
1f926-1f3fe	1	2272
1f926-1f3fe-200d-2640-fe0f	1	2273
1f926-1f3fe-200d-2642-fe0f	1	2274
1f926-1f3ff	1	2275
1f926-1f3ff-200d-2640-fe0f	1	2276
1f926-1f3ff-200d-2642-fe0f	1	2277
1f926-200d-2640-fe0f	1	2278
1f926-200d-2642-fe0f	1	2279
1f927	1	2280
1f928	1	2281
1f929	1	2282
1f92a	1	2283
1f92b	1	2284
1f92c	1	2285
1f92d	1	2286
1f92e	1	2287
1f92f	1	2288
1f930	1	2289
1f930-1f3fb	1	2290
1f930-1f3fc	1	2291
1f930-1f3fd	1	2292
1f930-1f3fe	1	2293
1f930-1f3ff	1	2294
1f931	1	2295
1f931-1f3fb	1	2296
1f931-1f3fc	1	2297
1f931-1f3fd	1	2298
1f931-1f3fe	1	2299
1f931-1f3ff	1	2300
1f932	1	2301
1f932-1f3fb	1	2302
1f932-1f3fc	1	2303
1f932-1f3fd	1	2304
1f932-1f3fe	1	2305
1f932-1f3ff	1	2306
1f933	1	2307
1f933-1f3fb	1	2308
1f933-1f3fc	1	2309
1f933-1f3fd	1	2310
1f933-1f3fe	1	2311
1f933-1f3ff	1	2312
1f934	1	2313
1f934-1f3fb	1	2314
1f934-1f3fc	1	2315
1f934-1f3fd	1	2316
1f934-1f3fe	1	2317
1f934-1f3ff	1	2318
1f935	1	2319
1f935-1f3fb	1	2320
1f935-1f3fb-200d-2640-fe0f	1	2321
1f935-1f3fb-200d-2642-fe0f	1	2322
1f935-1f3fc	1	2323
1f935-1f3fc-200d-2640-fe0f	1	2324
1f935-1f3fc-200d-2642-fe0f	1	2325
1f935-1f3fd	1	2326
1f935-1f3fd-200d-2640-fe0f	1	2327
1f935-1f3fd-200d-2642-fe0f	1	2328
1f935-1f3fe	1	2329
1f935-1f3fe-200d-2640-fe0f	1	2330
1f935-1f3fe-200d-2642-fe0f	1	2331
1f935-1f3ff	1	2332
1f935-1f3ff-200d-2640-fe0f	1	2333
1f935-1f3ff-200d-2642-fe0f	1	2334
1f935-200d-2640-fe0f	1	2335
1f935-200d-2642-fe0f	1	2336
1f936	1	2337
1f936-1f3fb	1	2338
1f936-1f3fc	1	2339
1f936-1f3fd	1	2340
1f936-1f3fe	1	2341
1f936-1f3ff	1	2342
1f937	1	2343
1f937-1f3fb	1	2344
1f937-1f3fb-200d-2640-fe0f	1	2345
1f937-1f3fb-200d-2642-fe0f	1	2346
1f937-1f3fc	1	2347
1f937-1f3fc-200d-2640-fe0f	1	2348
1f937-1f3fc-200d-2642-fe0f	1	2349
1f937-1f3fd	1	2350
1f937-1f3fd-200d-2640-fe0f	1	2351
1f937-1f3fd-200d-2642-fe0f	1	2352
1f937-1f3fe	1	2353
1f937-1f3fe-200d-2640-fe0f	1	2354
1f937-1f3fe-200d-2642-fe0f	1	2355
1f937-1f3ff	1	2356
1f937-1f3ff-200d-2640-fe0f	1	2357
1f937-1f3ff-200d-2642-fe0f	1	2358
1f937-200d-2640-fe0f	1	2359
1f937-200d-2642-fe0f	1	2360
1f938	1	2361
1f938-1f3fb	1	2362
1f938-1f3fb-200d-2640-fe0f	1	2363
1f938-1f3fb-200d-2642-fe0f	1	2364
1f938-1f3fc	1	2365
1f938-1f3fc-200d-2640-fe0f	1	2366
1f938-1f3fc-200d-2642-fe0f	1	2367
1f938-1f3fd	1	2368
1f938-1f3fd-200d-2640-fe0f	1	2369
1f938-1f3fd-200d-2642-fe0f	1	2370
1f938-1f3fe	1	2371
1f938-1f3fe-200d-2640-fe0f	1	2372
1f938-1f3fe-200d-2642-fe0f	1	2373
1f938-1f3ff	1	2374
1f938-1f3ff-200d-2640-fe0f	1	2375
1f938-1f3ff-200d-2642-fe0f	1	2376
1f938-200d-2640-fe0f	1	2377
1f938-200d-2642-fe0f	1	2378
1f939	1	2379
1f939-1f3fb	1	2380
1f939-1f3fb-200d-2640-fe0f	1	2381
1f939-1f3fb-200d-2642-fe0f	1	2382
1f939-1f3fc	1	2383
1f939-1f3fc-200d-2640-fe0f	1	2384
1f939-1f3fc-200d-2642-fe0f	1	2385
1f939-1f3fd	1	2386
1f939-1f3fd-200d-2640-fe0f	1	2387
1f939-1f3fd-200d-2642-fe0f	1	2388
1f939-1f3fe	1	2389
1f939-1f3fe-200d-2640-fe0f	1	2390
1f939-1f3fe-200d-2642-fe0f	1	2391
1f939-1f3ff	1	2392
1f939-1f3ff-200d-2640-fe0f	1	2393
1f939-1f3ff-200d-2642-fe0f	1	2394
1f939-200d-2640-fe0f	1	2395
1f939-200d-2642-fe0f	1	2396
1f93a	1	2397
1f93c	1	2398
1f93c-200d-2640-fe0f	1	2399
1f93c-200d-2642-fe0f	1	2400
1f93d	1	2401
1f93d-1f3fb	1	2402
1f93d-1f3fb-200d-2640-fe0f	1	2403
1f93d-1f3fb-200d-2642-fe0f	1	2404
1f93d-1f3fc	1	2405
1f93d-1f3fc-200d-2640-fe0f	1	2406
1f93d-1f3fc-200d-2642-fe0f	1	2407
1f93d-1f3fd	1	2408
1f93d-1f3fd-200d-2640-fe0f	1	2409
1f93d-1f3fd-200d-2642-fe0f	1	2410
1f93d-1f3fe	1	2411
1f93d-1f3fe-200d-2640-fe0f	1	2412
1f93d-1f3fe-200d-2642-fe0f	1	2413
1f93d-1f3ff	1	2414
1f93d-1f3ff-200d-2640-fe0f	1	2415
1f93d-1f3ff-200d-2642-fe0f	1	2416
1f93d-200d-2640-fe0f	1	2417
1f93d-200d-2642-fe0f	1	2418
1f93e	1	2419
1f93e-1f3fb	1	2420
1f93e-1f3fb-200d-2640-fe0f	1	2421
1f93e-1f3fb-200d-2642-fe0f	1	2422
1f93e-1f3fc	1	2423
1f93e-1f3fc-200d-2640-fe0f	1	2424
1f93e-1f3fc-200d-2642-fe0f	1	2425
1f93e-1f3fd	1	2426
1f93e-1f3fd-200d-2640-fe0f	1	2427
1f93e-1f3fd-200d-2642-fe0f	1	2428
1f93e-1f3fe	1	2429
1f93e-1f3fe-200d-2640-fe0f	1	2430
1f93e-1f3fe-200d-2642-fe0f	1	2431
1f93e-1f3ff	1	2432
1f93e-1f3ff-200d-2640-fe0f	1	2433
1f93e-1f3ff-200d-2642-fe0f	1	2434
1f93e-200d-2640-fe0f	1	2435
1f93e-200d-2642-fe0f	1	2436
1f93f	1	2437
1f940	1	2438
1f941	1	2439
1f942	1	2440
1f943	1	2441
1f944	1	2442
1f945	1	2443
1f947	1	2444
1f948	1	2445
1f949	1	2446
1f94a	1	2447
1f94b	1	2448
1f94c	1	2449
1f94d	1	2450
1f94e	1	2451
1f94f	1	2452
1f950	1	2453
1f951	1	2454
1f952	1	2455
1f953	1	2456
1f954	1	2457
1f955	1	2458
1f956	1	2459
1f957	1	2460
1f958	1	2461
1f959	1	2462
1f95a	1	2463
1f95b	1	2464
1f95c	1	2465
1f95d	1	2466
1f95e	1	2467
1f95f	1	2468
1f960	1	2469
1f961	1	2470
1f962	1	2471
1f963	1	2472
1f964	1	2473
1f965	1	2474
1f966	1	2475
1f967	1	2476
1f968	1	2477
1f969	1	2478
1f96a	1	2479
1f96b	1	2480
1f96c	1	2481
1f96d	1	2482
1f96e	1	2483
1f96f	1	2484
1f970	1	2485
1f971	1	2486
1f972	1	2487
1f973	1	2488
1f974	1	2489
1f975	1	2490
1f976	1	2491
1f977	1	2492
1f977-1f3fb	1	2493
1f977-1f3fc	1	2494
1f977-1f3fd	1	2495
1f977-1f3fe	1	2496
1f977-1f3ff	1	2497
1f978	1	2498
1f97a	1	2499
1f97b	1	2500
1f97c	1	2501
1f97d	1	2502
1f97e	1	2503
1f97f	1	2504
1f980	1	2505
1f981	1	2506
1f982	1	2507
1f983	1	2508
1f984	1	2509
1f985	1	2510
1f986	1	2511
1f987	1	2512
1f988	1	2513
1f989	1	2514
1f98a	1	2515
1f98b	1	2516
1f98c	1	2517
1f98d	1	2518
1f98e	1	2519
1f98f	1	2520
1f990	1	2521
1f991	1	2522
1f992	1	2523
1f993	1	2524
1f994	1	2525
1f995	1	2526
1f996	1	2527
1f997	1	2528
1f998	1	2529
1f999	1	2530
1f99a	1	2531
1f99b	1	2532
1f99c	1	2533
1f99d	1	2534
1f99e	1	2535
1f99f	1	2536
1f9a0	1	2537
1f9a1	1	2538
1f9a2	1	2539
1f9a3	1	2540
1f9a4	1	2541
1f9a5	1	2542
1f9a6	1	2543
1f9a7	1	2544
1f9a8	1	2545
1f9a9	1	2546
1f9aa	1	2547
1f9ab	1	2548
1f9ac	1	2549
1f9ad	1	2550
1f9ae	1	2551
1f9af	1	2552
1f9b0	1	2553
1f9b1	1	2554
1f9b2	1	2555
1f9b3	1	2556
1f9b4	1	2557
1f9b5	1	2558
1f9b5-1f3fb	1	2559
1f9b5-1f3fc	1	2560
1f9b5-1f3fd	1	2561
1f9b5-1f3fe	1	2562
1f9b5-1f3ff	1	2563
1f9b6	1	2564
1f9b6-1f3fb	1	2565
1f9b6-1f3fc	1	2566
1f9b6-1f3fd	1	2567
1f9b6-1f3fe	1	2568
1f9b6-1f3ff	1	2569
1f9b7	1	2570
1f9b8	1	2571
1f9b8-1f3fb	1	2572
1f9b8-1f3fb-200d-2640-fe0f	1	2573
1f9b8-1f3fb-200d-2642-fe0f	1	2574
1f9b8-1f3fc	1	2575
1f9b8-1f3fc-200d-2640-fe0f	1	2576
1f9b8-1f3fc-200d-2642-fe0f	1	2577
1f9b8-1f3fd	1	2578
1f9b8-1f3fd-200d-2640-fe0f	1	2579
1f9b8-1f3fd-200d-2642-fe0f	1	2580
1f9b8-1f3fe	1	2581
1f9b8-1f3fe-200d-2640-fe0f	1	2582
1f9b8-1f3fe-200d-2642-fe0f	1	2583
1f9b8-1f3ff	1	2584
1f9b8-1f3ff-200d-2640-fe0f	1	2585
1f9b8-1f3ff-200d-2642-fe0f	1	2586
1f9b8-200d-2640-fe0f	1	2587
1f9b8-200d-2642-fe0f	1	2588
1f9b9	1	2589
1f9b9-1f3fb	1	2590
1f9b9-1f3fb-200d-2640-fe0f	1	2591
1f9b9-1f3fb-200d-2642-fe0f	1	2592
1f9b9-1f3fc	1	2593
1f9b9-1f3fc-200d-2640-fe0f	1	2594
1f9b9-1f3fc-200d-2642-fe0f	1	2595
1f9b9-1f3fd	1	2596
1f9b9-1f3fd-200d-2640-fe0f	1	2597
1f9b9-1f3fd-200d-2642-fe0f	1	2598
1f9b9-1f3fe	1	2599
